concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,label,bucket
Similarity of matrices,Types of solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Similarity of matrices,Standard and Canonical of LPP,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Similarity of matrices,Basic and Feasible solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Similarity of matrices,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Similarity of matrices,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Similarity of matrices,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Similarity of matrices,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Similarity of matrices,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Similarity of matrices,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Similarity of matrices,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Similarity of matrices,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Similarity of matrices,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,14,1,,it_training
Quadratic forms,Linear and Non-Linear Programming Problems,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Quadratic forms,Types of solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Quadratic forms,Standard and Canonical of LPP,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Quadratic forms,Basic and Feasible solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Quadratic forms,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Quadratic forms,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Quadratic forms,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Quadratic forms,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Quadratic forms,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Quadratic forms,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Quadratic forms,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Quadratic forms,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Quadratic forms,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Quadratic forms,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,14,1,,it_training
Linear and Non-Linear Programming Problems,Types of solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Linear and Non-Linear Programming Problems,Standard and Canonical of LPP,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Linear and Non-Linear Programming Problems,Basic and Feasible solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Linear and Non-Linear Programming Problems,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Linear and Non-Linear Programming Problems,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Linear and Non-Linear Programming Problems,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Linear and Non-Linear Programming Problems,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Linear and Non-Linear Programming Problems,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Linear and Non-Linear Programming Problems,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Linear and Non-Linear Programming Problems,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Linear and Non-Linear Programming Problems,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Linear and Non-Linear Programming Problems,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Linear and Non-Linear Programming Problems,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Linear and Non-Linear Programming Problems,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,14,1,,it_training
Types of solutions,Standard and Canonical of LPP,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Types of solutions,Basic and Feasible solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Types of solutions,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Types of solutions,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Types of solutions,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Types of solutions,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Types of solutions,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Types of solutions,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Types of solutions,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Types of solutions,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Types of solutions,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Types of solutions,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Types of solutions,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Types of solutions,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,14,1,,it_training
Standard and Canonical of LPP,Basic and Feasible solutions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Standard and Canonical of LPP,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Standard and Canonical of LPP,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Standard and Canonical of LPP,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Standard and Canonical of LPP,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Standard and Canonical of LPP,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Standard and Canonical of LPP,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Standard and Canonical of LPP,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Standard and Canonical of LPP,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Standard and Canonical of LPP,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Standard and Canonical of LPP,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Standard and Canonical of LPP,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Standard and Canonical of LPP,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Standard and Canonical of LPP,Raw moments,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,14,1,,it_training
Basic and Feasible solutions,Simplex method,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Basic and Feasible solutions,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Basic and Feasible solutions,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Basic and Feasible solutions,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Basic and Feasible solutions,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Basic and Feasible solutions,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Basic and Feasible solutions,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Basic and Feasible solutions,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Basic and Feasible solutions,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Basic and Feasible solutions,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Basic and Feasible solutions,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Basic and Feasible solutions,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Basic and Feasible solutions,Raw moments,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,13,1,,it_training
Simplex method,Artificial variables,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Simplex method,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Simplex method,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Simplex method,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Simplex method,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Simplex method,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Simplex method,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Simplex method,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Simplex method,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Simplex method,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Simplex method,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Simplex method,Raw moments,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,12,1,,it_training
Artificial variables,Kuhn-Tucker conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Artificial variables,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Artificial variables,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Artificial variables,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Artificial variables,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Artificial variables,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Artificial variables,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Artificial variables,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Artificial variables,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Artificial variables,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
Artificial variables,Raw moments,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,11,1,,it_training
Kuhn-Tucker conditions,Introduction to Congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,1,1,,it_training
Kuhn-Tucker conditions,Linear congruence,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,2,1,,it_training
Kuhn-Tucker conditions,Application of congruence-RSA algorithm,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,3,1,,it_training
Kuhn-Tucker conditions,Dirichlet’s conditions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,4,1,,it_training
Kuhn-Tucker conditions,Fourier series of periodic,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,5,1,,it_training
Kuhn-Tucker conditions,Fourier series of even and odd functions,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,6,1,,it_training
Kuhn-Tucker conditions,Complex form of Fourier Series,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,7,1,,it_training
Kuhn-Tucker conditions,Lines of regression,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,8,1,,it_training
Kuhn-Tucker conditions,Moment generating function,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,9,1,,it_training
Kuhn-Tucker conditions,Raw moments,6.41N-A-I-AI-DS-Sem-III-IV.pdf,2483111,Mathematics for Computer Engineering,10,1,,it_training
