concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match
utilizing grid systems and essential components like headers,Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
utilizing grid systems and essential components like headers,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
utilizing grid systems and essential components like headers,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
utilizing grid systems and essential components like headers,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
utilizing grid systems and essential components like headers,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
utilizing grid systems and essential components like headers,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
utilizing grid systems and essential components like headers,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
utilizing grid systems and essential components like headers,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
utilizing grid systems and essential components like headers,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
utilizing grid systems and essential components like headers,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
and navigation bars.React.js basics,Fetch API,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
and navigation bars.React.js basics,Axios for API calls,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
and navigation bars.React.js basics,Version Control with Git,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
and navigation bars.React.js basics,Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
and navigation bars.React.js basics,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
and navigation bars.React.js basics,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
and navigation bars.React.js basics,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
and navigation bars.React.js basics,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
and navigation bars.React.js basics,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
and navigation bars.React.js basics,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
and navigation bars.React.js basics,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
and navigation bars.React.js basics,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
and navigation bars.React.js basics,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
and navigation bars.React.js basics,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Fetch API,Axios for API calls,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Fetch API,Version Control with Git,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Fetch API,Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Fetch API,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Fetch API,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Fetch API,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Fetch API,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Fetch API,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Fetch API,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Fetch API,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Fetch API,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Fetch API,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Fetch API,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
Fetch API,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Axios for API calls,Version Control with Git,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Axios for API calls,Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Axios for API calls,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Axios for API calls,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Axios for API calls,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Axios for API calls,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Axios for API calls,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Axios for API calls,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Axios for API calls,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Axios for API calls,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Axios for API calls,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Axios for API calls,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Axios for API calls,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
Axios for API calls,Mapping HTTP methods to,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Version Control with Git,Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Version Control with Git,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Version Control with Git,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Version Control with Git,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Version Control with Git,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Version Control with Git,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Version Control with Git,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Version Control with Git,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Version Control with Git,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Version Control with Git,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Version Control with Git,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Version Control with Git,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Version Control with Git,Mapping HTTP methods to,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
Version Control with Git,controller methods,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Features of Spring Boot: Auto-configuration,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Mapping HTTP methods to,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,controller methods,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
Back-end development with Java Spring Boot introduction- What is Spring Framework? Why Spring Boot?,Understanding Request Mapping,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Features of Spring Boot: Auto-configuration,Starter dependencies,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Features of Spring Boot: Auto-configuration,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Features of Spring Boot: Auto-configuration,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Features of Spring Boot: Auto-configuration,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Features of Spring Boot: Auto-configuration,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Features of Spring Boot: Auto-configuration,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Features of Spring Boot: Auto-configuration,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Features of Spring Boot: Auto-configuration,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Features of Spring Boot: Auto-configuration,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Features of Spring Boot: Auto-configuration,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Features of Spring Boot: Auto-configuration,Mapping HTTP methods to,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Features of Spring Boot: Auto-configuration,controller methods,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Features of Spring Boot: Auto-configuration,Understanding Request Mapping,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
Features of Spring Boot: Auto-configuration,Get Mapping,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,14,1
Starter dependencies,embedded server,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,1,1
Starter dependencies,Spring Initializr,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,2,1
Starter dependencies,Project structure overview: pom.xml,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,3,1
Starter dependencies,application. Properties,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,4,1
Starter dependencies,Running your first Spring Boot application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,5,1
Starter dependencies,RESTful API development- What is REST? REST vs. SOAP,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,6,1
Starter dependencies,Methods: GET,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,7,1
Starter dependencies,RESTful API Design principles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,8,1
Starter dependencies,Creating REST Controllers in Spring Boot,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,9,1
Starter dependencies,Mapping HTTP methods to,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,10,1
Starter dependencies,controller methods,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,11,1
Starter dependencies,Understanding Request Mapping,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,12,1
Starter dependencies,Get Mapping,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343611,Mini-Project - Full,13,1
